show_id,type,title,director,cast,country,release_year,rating,duration,listed_in,imdb_rating
70105596,Movie,The Time Traveler's Wife,Robert Schwentke,"Rachel McAdams, Eric Bana, Arliss Howard, Ron Livingston, Stephen Tobolowsky, Michelle Nolden, Jane McLean, Hailey McCann, Tatum McCann, Brooklynn Proulx, Alex Ferris",United States,2009,PG-13,107 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy",7.1
60037022,Movie,Trainspotting,Danny Boyle,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd, Robert Carlyle, Kelly Macdonald, Peter Mullan, James Cosmo, Eileen Nicholas, Susan Vidler, Pauline Lynch, Shirley Henderson",United Kingdom,1996,R,94 min,"Comedies, Cult Movies, Dramas",8.1
60034571,Movie,Troy,Wolfgang Petersen,"Brad Pitt, Eric Bana, Orlando Bloom, Diane Kruger, Peter O'Toole, Rose Byrne, Sean Bean, Brian Cox, Julie Christie, Saffron Burrows","United States, Malta, United Kingdom",2004,R,163 min,"Action & Adventure, Dramas",7.2
70053456,Movie,Unaccompanied Minors,Paul Feig,"Lewis Black, Wilmer Valderrama, Tyler James Williams, Gia Mantegna, Dyllan Christopher, Brett Kelly, Quinn Shephard, Paget Brewster, Rob Corddry, Dominique Saldaña",United States,2006,PG,90 min,"Children & Family Movies, Comedies",5.3
80173150,Movie,Walking Out,"Alex Smith, Andrew J. Smith","Matt Bomer, Josh Wiggins, Bill Pullman, Alex Neustaedter, Lily Gladstone",United States,2017,PG-13,96 min,"Dramas, Independent Movies, Thrillers",5.8
81168346,Movie,Westerplatte Resists,Stanisław Różewicz,"Zygmunt Hübner, Arkadiusz Bazak, Tadeusz Schmidt, Józef Nowak, Tadeusz Pluciński, Bogusz Bilewski",Poland,1967,TV-MA,93 min,"Classic Movies, Dramas, International Movies",7.1
80137461,Movie,25 Kille,Simranjit Singh Hundal,"Guggu Gill, Yograj Singh, Sonia Mann, Jimmy Sharma, Sapna Bassi, Lakha Lakhwinder Singh, Sandeep Kaur Sandy, Sardar Sohi",India,2016,TV-PG,140 min,"Action & Adventure, Dramas, International Movies",5.9
81012857,Movie,A Witches' Ball,Justin G. Dyck,"Morgan Neundorf, Karen Slater, Loukia Ioannou, Will Ennis, Renee Stein, Keith Cooper, Paul Mason, Lisa Scenna, Ashley Rogan",Canada,2017,PG,91 min,Children & Family Movies,5.1
70123116,Movie,Agyaat,Ram Gopal Varma,"Adesh Bhardwaj, Rasika Dugal, Joy Fernandes, Ravi Kale, Ishtiyak Khan, Priyanka Kothari, Kali Prasad Mukherjee, Nitin Reddy, Gautam Rode, Howard Rosemeyer",India,2009,TV-MA,97 min,"Horror Movies, International Movies",2.9
80190101,Movie,Anjaan,N. Linguswamy,"Suriya, Samantha Ruth Prabhu, Vidyut Jammwal, Manoj Bajpayee, Soori",India,2014,TV-MA,146 min,"Action & Adventure, Dramas, International Movies",5.0
81024712,Movie,Bathinda Express,Deep Joshi,"Deep Joshi, Jasmine Kaur, Mohit Bhaskar, Vijay S. Kumar, Prince Kanwaljit Singh, Tarlochan Singh, Harsh Sethi",India,2016,TV-14,118 min,"Dramas, International Movies, Sports Movies",5.8
70112494,Movie,Brooklyn's Finest,Antoine Fuqua,"Richard Gere, Don Cheadle, Ethan Hawke, Wesley Snipes, Will Patton, Lili Taylor, Michael Kenneth Williams, Brían F. O'Byrne, Shannon Kane, Ellen Barkin, Vincent D'Onofrio, Logan Marshall-Green",United States,2009,R,133 min,"Dramas, Thrillers",6.7
80215922,Movie,Chappaquiddick,John Curran,"Jason Clarke, Kate Mara, Ed Helms, Bruce Dern, Jim Gaffigan, Olivia Thirlby, Clancy Brown, Taylor Nichols, John Fiore","United States, Sweden",2017,PG-13,106 min,Dramas,6.4
70113306,Movie,Delhi 6,Rakeysh Omprakash Mehra,"Abhishek Bachchan, Sonam Kapoor, Waheeda Rehman, Om Puri, Prem Chopra, Atul Kulkarni, Pavan Malhotra, Divya Dutta, Deepak Dobriyal, Sheeba Chaddha",India,2009,TV-14,128 min,"Dramas, International Movies",6.1
70113305,Movie,Dev.D,Anurag Kashyap,"Abhay Deol, Mahie Gill, Kalki Koechlin, Sindbad Phgura, Ammo 'Too Sweet', Jimi the Quiff, Parakh Madan",India,2009,TV-MA,137 min,"Dramas, International Movies, Romantic Movies",8.0
80032472,Movie,Dil Vil Pyaar Vyaar,Manjeet Maan,"Gurdas Maan, Neeru Bajwa, Jassi Gill, Rajiv Thakur, Khushdeed Maan, Manav Vij, Raj Jhinger, Shruti Sodhi, Meher Vij",India,2014,TV-PG,145 min,"International Movies, Music & Musicals, Romantic Movies",6.6
70181653,Movie,Ek Main Aur Ekk Tu,Shakun Batra,"Kareena Kapoor, Imran Khan, Boman Irani, Ram Kapoor, Ratna Pathak Shah, Zenobia Shroff, Soniya Mehra, Akshat Verma, Dana Lewis, Rajesh Khattar",India,2012,TV-14,106 min,"Comedies, International Movies, Romantic Movies",5.8
80048200,Movie,Fishtail,Andrew Renzi,Harry Dean Stanton,United States,2015,NR,61 min,Documentaries,6.5
80032474,Movie,Haani,Amitoj Mann,"Sarabjit Cheema, Mahreen Kaleka, Harbhajan Mann, Anuj Sachdeva, Rupan Bal, Sonia Mann",India,2013,TV-14,137 min,"Dramas, International Movies, Music & Musicals",7.1
80032476,Movie,Happy Go Lucky,Amarpreet G S Chabbra,"Amrinder Gill, Harish Verma, Sumeet Sandhu, Gurpreet Guggi, B.N. Sharma, Praneet Bhatt, Kuldeep Sharma",India,2014,TV-14,129 min,"Comedies, International Movies, Music & Musicals",7.0
70127589,Movie,Harishchandrachi Factory,Paresh Mokashi,"Nandu Madhav, Vibhawari Deshpande, Ambarish Deshpande, Mohit Gokhale, Dilip Joglekar, Dheeresh Joshi, Ketan Karande, Atharva Karve, Mayur Khandge, Sandip Pathak",India,2009,TV-PG,99 min,"Dramas, International Movies",8.4
80104130,Movie,Jagga Jasoos,Anurag Basu,"Ranbir Kapoor, Katrina Kaif, Saurabh Shukla, Saswata Chatterjee, Rajatabha Dutta, Saravajeet Tiwari",India,2017,TV-14,155 min,"Action & Adventure, Comedies, International Movies",6.5
80032473,Movie,Jatt James Bond,Rohit Jugraj,"Gippy Grewal, Gurpreet Guggi, Zarine Khan",India,2014,TV-14,142 min,"Comedies, Dramas, International Movies",6.7
70090035,Movie,Jodhaa Akbar,Ashutosh Gowariker,"Hrithik Roshan, Aishwarya Rai Bachchan, Sonu Sood, Poonam Sinha, Suhasini Mulay, Ila Arun, Raza Murad, Kulbhushan Kharbanda, Abeer Abrar",India,2008,TV-14,214 min,"Action & Adventure, Dramas, International Movies",7.6
81024713,Movie,Judge Singh LLB,Atharv Baluja,"Ravinder Grewal, B.N. Sharma, Sardar Sohi, Chandan Prabhakar, Anita Devgan, Harpal Singh, Hardeep Gill, Surbhi Mahendru",India,2015,TV-14,137 min,"Comedies, Dramas, International Movies",7.4
70117268,Movie,Kaminey,Vishal Bhardwaj,"Shahid Kapoor, Priyanka Chopra, Deb Mukherjee, Shivkumar Subramaniam, Chandan Roy Sanyal, Hrishikesh Joshi, Amole Gupte, Patricia Bull, Carlos Paca, Eric Santos",India,2009,TV-MA,128 min,"Dramas, International Movies, Music & Musicals",7.4
70211216,Movie,Kevin Hart: Laugh at My Pain,"Leslie Small, Tim Story",Kevin Hart,United States,2011,R,89 min,Stand-Up Comedy,7.4
70140322,Movie,Kevin Hart: Seriously Funny,Shannon Hartman,Kevin Hart,United States,2010,TV-MA,67 min,Stand-Up Comedy,7.6
81024696,Movie,Khido Khundi,Rohit Jugraj,"Ranjit Bawa, Mandy Takhar, Manav Vij, Elnaaz Norouzi, Mahavir Bhullar, Guggu Gill, Seema Kaushal, Sukhbir Singh",India,2018,TV-14,151 min,"Dramas, International Movies, Sports Movies",6.5
70303428,Movie,Khoobsurat,Shashanka Ghosh,"Sonam Kapoor, Fawad Khan, Kiron Kher, Ratna Pathak Shah, Amir Raza Hussain, Ashok Banthia, Kaizaad Kotwal, Rishabh Chaddha",India,2014,TV-14,121 min,"Comedies, International Movies, Romantic Movies",6.4
70125882,Movie,Kisaan,Puneet Sira,"Jackie Shroff, Arbaaz Khan, Sohail Khan, Diya Mirza, Nauheed Cyrusi, Sharat Saxena, Dalip Tahil, Vishwajeet Pradhan, Sarfaraz Khan",India,2009,TV-14,101 min,"Action & Adventure, Dramas, International Movies",5.5
70101039,Movie,Kismat Konnection,Aziz Mirza,"Shahid Kapoor, Vidya Balan, Juhi Chawla, Om Puri, Vishal Malhotra, Karanvir Bohra, Amit Varma",India,2008,TV-PG,145 min,"Comedies, International Movies, Music & Musicals",5.2
70123121,Movie,Kurbaan,Renzil D'Silva,"Kareena Kapoor, Saif Ali Khan, Om Puri, Diya Mirza, Vivek Oberoi, Kulbhushan Kharbanda, Kiron Kher, Rupinder Nagra, Nauheed Cyrusi",India,2009,TV-MA,147 min,"International Movies, Thrillers",5.7
80152182,Movie,Lock,Smeep Kang,"Gippy Grewal, Gurpreet Guggi, Smeep Kang, Geeta Basra, Karamjit Anmol, Harpal Singh, Vikram Grover, Priyanka Sharma",India,2016,TV-14,90 min,"Dramas, International Movies",6.2
70229042,Movie,Luv Shuv Tey Chicken Khurana,Sameer Sharma,"Kunal Kapoor, Huma Qureshi, Rajesh Sharma, Vipin Sharma, Dolly Ahluwalia, Vinod Nagpal, Rahul Bagga, Rajendra Sethi, Munish Makhija, Herry Tangri",India,2012,TV-14,129 min,"Comedies, International Movies",6.6
70042756,Movie,"Main, Meri Patni Aur Woh",Chandan Arora,"Rajpal Yadav, Rituparna Sengupta, Kay Kay Menon, Varun Bandola, Vinod Nagpal, Naseeruddin Shah",India,2005,TV-14,129 min,"Comedies, International Movies, Romantic Movies",7.3
80187618,Movie,Manje Bistre,Baljit Singh Deo,"Gippy Grewal, Sonam Bajwa, Karamjit Anmol, Jaggi Singh, B.N. Sharma, Hobby Dhaliwal, Rana Ranbir, Sardar Sohi, Anita Devgan, Harby Sangha",India,2017,TV-PG,136 min,"Comedies, Dramas, International Movies",6.6
81024704,Movie,Motor Mitraan Di,Amitoj Mann,"Gurpreet Guggi, Happy Raikoti, Vikram Singh, Sonia Mann, Yograj Singh, Sardar Sohi, Harsharan Singh, Anita Meet, Prakash Gadhu, Gurmeet Sajan",India,2016,TV-14,117 min,"Comedies, International Movies",6.1
70229047,Movie,Mugamoodi,Mysskin,"Jiiva, Pooja Hegde, Narain, Nasser, Girish Karnad, Anupama Kumar, Selvaah",India,2012,TV-14,150 min,"Action & Adventure, International Movies",4.9
70229555,Movie,Muran,Rajan Madhav,"Prasanna, Cheran, Haripriya, Nikhita, Suma Bhattacharya, Jayaprakash",India,2011,TV-14,134 min,"Action & Adventure, International Movies",6.4
70213515,Movie,My Friend Pinto,Raaghav Dar,"Prateik, Kalki Koechlin, Arjun Mathur, Shruti Seth, Makrand Deshpande, Divya Dutta, Rajendranath Zutshi, Amin Hajee, Karim Hajee, Shakeel Khan",India,2011,TV-PG,100 min,"Comedies, International Movies, Sci-Fi & Fantasy",5.3
81018563,Movie,My Little Pony Equestria Girls: Forgotten Friendship,Ishi Rudell,"Ashleigh Ball, Andrea Libman, Rebecca Shoichet, Tabitha St. Germain, Tara Strong, Nicole Oliver",United States,2018,TV-Y7,44 min,Children & Family Movies,7.2
81018565,Movie,My Little Pony Equestria Girls: Rollercoaster of Friendship,Ishi Rudell,"Ashleigh Ball, Andrea Libman, Rebecca Shoichet, Tabitha St. Germain, Tara Strong, Tegan Moss","United States, Canada",2018,TV-Y7,44 min,Children & Family Movies,6.4
70114948,Movie,My Suicide,David Lee Miller,"Gabriel Sunday, David Carradine, Mariel Hemingway, Brooke Nevin, Nora Dunn, Michael Welch, Zachary Ray Sherman, Vanessa Lengies, Tony Hale, Joe Mantegna",United States,2009,NR,111 min,"Comedies, Dramas, Independent Movies",7.1
80190103,Movie,Naan Sigappu Manithan,Thiru,"Vishal, Lakshmi Menon, Saranya Ponvannan, Jayaprakash, Sunder Ramu, Jagan, Iniya, Chetan Cheenu",India,2014,TV-MA,147 min,"Action & Adventure, Dramas, International Movies",6.5
81024729,Movie,Nasha,Amit Saxena,"Shivam Patil, Poonam Pandey, Sheetal Singh, Vishal Bhosle, Rohan Khurana, Ranbir Chakma, Raj Kesaria, Chirag Lobo",India,2013,TV-MA,115 min,"Dramas, International Movies, Romantic Movies",3.2
80032477,Movie,Naughty Jatts,Pankaj Batra,"Neeru Bajwa, Binnu Dhillon, Arya Babbar, Roshan Prince, B.N. Sharma, Karamjit Anmol, Harby Sangha",India,2013,TV-PG,121 min,"Comedies, International Movies, Music & Musicals",6.3
81024711,Movie,Needhi Singh,Jaivi Dhanda,"Kulraj Randhawa, Nirmal Rishi, Ashish Duggal, Aman Sutdhar, Dally Daljit, Seema Kaushal, Shubh Ghumman, Karan Tiwana",India,2016,TV-MA,103 min,"Action & Adventure, Dramas, International Movies",6.0
81025908,Movie,Peace Haven,Suman Ghosh,"Soumitra Chatterjee, Paran Banerjee, Arun Mukherjee, Sujan Mukherjee","India, United States",2016,TV-14,73 min,"Comedies, Dramas, Independent Movies",6.5
70303495,Movie,Phantom,Kabir Khan,"Saif Ali Khan, Katrina Kaif, Sabyasachi Chakraborty, Mohammed Zeeshan Ayyub, Sohaila Kapoor, Denzil Smith",India,2015,TV-14,129 min,"Action & Adventure, International Movies",6.0
70303429,Movie,Pizza,Akshay Akkineni,"Akshay Oberoi, Parvathy Omanakuttan, Arunoday Singh, Dipannita Sharma, Rajesh Sharma, Omkar Das Manikpuri, Hussain Dalal, D. Santosh",India,2014,TV-14,102 min,"Horror Movies, International Movies, Thrillers",8.0
80084768,Movie,Pooja Kiven Aa,Nidhi Sharma,"Miss Pooja, Tarun Khanna, Raj Singh Jhinger, Sahil Vedoliyaa, B.N. Sharma, Manoj Joshi, Anita Shabdeesh, Sardar Sohi",India,2013,TV-PG,122 min,"Comedies, International Movies, Music & Musicals",5.0
70096752,Movie,Race,"Mastan Alibhai Burmawalla, Abbas Alibhai Burmawalla","Saif Ali Khan, Akshaye Khanna, Katrina Kaif, Bipasha Basu, Anil Kapoor, Sameera Reddy",India,2008,TV-14,155 min,"Action & Adventure, International Movies, Music & Musicals",7.1
70229046,Movie,Race 2,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Anil Kapoor, Saif Ali Khan, John Abraham, Deepika Padukone, Jacqueline Fernandez, Ameesha Patel, Rajesh Khattar, Chunky Pandey",India,2013,TV-14,139 min,"Action & Adventure, International Movies, Music & Musicals",5.3
80084767,Movie,Saadey CM Saab,Vipin Parashar,"Harbhajan Mann, Kashish Singh, Gurpreet Guggi, Rahul Singh, Dev Gill, Inder Bajwa",India,2015,TV-14,131 min,"Comedies, Dramas, International Movies",5.5
81024701,Movie,Sat Shri Akaal England,Vikram Pradhan,"Ammy Virk, Monica Gill, Karamjit Anmol, Sardar Sohi, Jarnail Singh, Satwant Kaur, Harby Sangha, Baljinder Darapuri",India,2017,TV-14,127 min,"Comedies, Dramas, International Movies",5.3
70229048,Movie,Thaandavam,Vijay,"Vikram, Jagapathi Babu, Anushka Shetty, Amy Jackson, Lakshmi Rai, Santhanam, Nasser, Saranya Ponvannan",India,2012,TV-14,156 min,"Action & Adventure, International Movies, Music & Musicals",6.1
70292836,Movie,Theeya Velai Seyyanum Kumaru,Sundar C.,"Siddarth, Santhanam, Hansika Motwani, Ganesh Venkatraman, RJ Balaji, Bosskey, Manobala, Chitra Lakshmanan",India,2013,TV-PG,132 min,"Comedies, International Movies, Music & Musicals",6.1
80141767,Movie,Tiger,Sartaj Singh Pannu,"Sippy Gill, Ihana Dhillon, Yograj Singh, Yashpal Sharma, Deedar GIll, Rahul Jugraj, Virender Nath Lubana, Aneeta",India,2016,TV-MA,130 min,"Action & Adventure, Dramas, International Movies",5.7
70139542,Movie,Udaan,Vikramaditya Motwane,"Rajat Barmecha, Ronit Roy, Ram Kapoor, Aayan Boradia, Manjot Singh, Anand Tiwari, Raja Hudda, Shaunak Sengupta, Varun Khettry, Akshay Sachdev",India,2010,TV-MA,137 min,"Dramas, Independent Movies, International Movies",8.2
70039175,Movie,V for Vendetta,James McTeigue,"Natalie Portman, Hugo Weaving, Stephen Rea, Stephen Fry, John Hurt, Tim Pigott-Smith, Rupert Graves, Roger Allam, Ben Miles, Sinéad Cusack, Natasha Wightman","United States, United Kingdom, Germany",2005,R,132 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy",8.2
70225597,Movie,Vettai,N. Linguswamy,"Arya, Madhavan, Sameera Reddy, Amala Paul, Nasser, Ashutosh Rana, Sreejith Ravi, Muthukumar",India,2012,TV-MA,156 min,"Action & Adventure, International Movies, Music & Musicals",5.9
70123119,Movie,Wake Up Sid,Ayaan Mukherji,"Ranbir Kapoor, Konkona Sen Sharma, Shruti Bapna, Krutika Bolaki, Namit Das, Munir Kabani, Mohsin Ali Khan, Anupam Kher, Rahul Khanna, Kainaz Motivala",India,2009,TV-14,132 min,"Comedies, International Movies, Romantic Movies",7.6
70150437,Movie,We Are Family,Sidharth Malhotra,"Kajol, Kareena Kapoor, Arjun Rampal, Nominath Ginsberg, Iravati Harshe, Aachal Munjal, Diya Sonecha","India, Australia",2010,TV-PG,119 min,"Dramas, International Movies",5.6
80084667,Movie,What the Jatt!!,Saket Behl,"Harish Verma, Isha Rikhi, Vipul Roy, Binnu Dhillon, Poonam Rajput, B.N. Sharma, Satti Sembi",India,2015,TV-14,140 min,"Comedies, International Movies, Romantic Movies",5.1
70099118,Movie,Zack and Miri Make a Porno,Kevin Smith,"Seth Rogen, Elizabeth Banks, Craig Robinson, Jason Mewes, Jeff Anderson, Traci Lords, Katie Morgan, Ricky Mabe, Justin Long, Brandon Routh, Tyler Labine, Tom Savini, Tisha Campbell-Martin, Jennifer Schwalbach, Gerry Bednob",United States,2008,R,101 min,"Comedies, Independent Movies, Romantic Movies",6.5
81024705,Movie,Zindagi Kitni Haseen Hay,Anjum Shahzad,"Feroze Khan, Sajal Ali, Jibrayl Ahmed Rajput, Alyy Khan, Shafqat Cheema, Nayyar Ejaz, Rashid Farooqi",Pakistan,2016,TV-14,126 min,"Dramas, International Movies, Romantic Movies",6.2
80198771,Movie,26 Years,Geun-hyun Cho,"Goo Jin, Hye-jin Han, Soo-bin Bae, Seul-ong Im, Kyeong-yeong Lee, Gwang Jang, Deok-jae Jo, Eui-sung Kim, Seok-Hwan An, Bok-gi Min",South Korea,2012,TV-MA,135 min,"Dramas, International Movies, Thrillers",6.3
80062096,Movie,April and the Extraordinary World,"Christian Desmares, Franck Ekinci","Angela Galuppo, Paul Giamatti, Susan Sarandon, Tony Hale, J.K. Simmons, Tony Robinow, Mark Camacho, Tod Fennell, Carlos Alazraqui, Kari Wahlgren","France, Canada, Belgium",2015,PG,107 min,"Action & Adventure, Comedies, International Movies",7.3
70291096,Movie,Barbie & Her Sisters in a Pony Tale,Kyran Kelly,"Kelly Sheridan, Kazumi Evans, Claire Corlett, Ashlyn Drummond, Alex Kelly, Tabitha St. Germain, Shannon Chan-Kent",United States,2013,TV-Y,74 min,Children & Family Movies,6.2
70130483,Movie,Barbie in A Mermaid Tale,Adam Wood,"Kelly Sheridan, Kathleen Barr, Tabitha St. Germain, Peter Mel, Nakia Burrise, Maryke Hendrikse, Emma Pierson, Ciara Janson, Garry Chalk, Nicole Oliver",United States,2010,TV-Y,74 min,Children & Family Movies,6.2
80031038,Movie,Barbie in Princess Power,Zeke Norton,"Kelly Sheridan, Britt Irvin, Michael Kopsa, Rebecca Husain, Kira Tozer",United States,2015,TV-Y,74 min,Children & Family Movies,5.5
80065930,Movie,Barbie in Rock 'N Royals,Karen J. Lloyd,"Kelly Sheridan, Chiara Zanni, Bethany Brown, Devyn Dalton, Michael Dobson, Brynna Drummond, Rachel Harrison, Alessandro Juliani, Peter Kelamis, Omari Newton, Ingrid Nilson, Nicole Oliver, Shaun Smyth, Kira Tozer",United States,2015,TV-Y,83 min,Children & Family Movies,6.0
80112370,Movie,Barbie Star Light Adventure,"Andrew Tan, Michael Goguen","Erica Lindbeck, Robbie Daymond, Kimberly Woods, Sarah Anne Williams, Michael Chandler, Dwight Schultz, Ben Bledsoe, Jonathan Lipow, Lucien Dodge, Laura Post",United States,2016,TV-Y,79 min,Children & Family Movies,5.9
70165189,Movie,Barbie: A Fairy Secret,William Lau,"Diana Kaarina, Adrian Petriw, Britt Irvin, Cassandra Morris, Kate Higgins, Silvio Pollio, Brittney Wilson, Alexandra Carter, Nicole Oliver, Barbara Tyson",United States,2010,TV-Y7,72 min,Children & Family Movies,5.7
70197459,Movie,Barbie: Princess Charm School,Ezekiel Norton,"Diana Kaarina, Morwenna Banks, Nicole Oliver, Brittney Wilson, Ali Liebert, Shannon Chan-Kent, Madeleine Peters, Cathy Weseluck, Ellen Kennedy, Vincent Tong, Derek Waters, Brian Drummond, Tabitha St. Germain, Bethany Brown, Miranda Nolte, Kelly Metzger, Kazumi Evans, Anna Cummer","United States, Canada",2011,TV-Y,80 min,Children & Family Movies,6.4
80095193,Movie,Barbie: Spy Squad,Conrad Helten,"Erica Lindbeck, Stephanie Sheh, Jenny Pellicer, Alyssya Swales, Elizabeth Irving, Brian Dobson, Rebecca Husain, Cathy Weseluck","United States, Canada",2016,TV-Y,75 min,Children & Family Movies,5.7
70246439,Movie,Barbie: The Princess & the Popstar,Ezekiel Norton,"Kelly Sheridan, Jennifer Waris, Ashleigh Ball, Tiffany Kathryn, Ellie King, Peter Kelamis, Jonathan Holmes, Allison Warnyca, Christopher Gaze, Lauren Lavoie",United States,2012,TV-Y,75 min,Children & Family Movies,5.7
80158155,Movie,Barbie: Video Game Hero,"Conrad Helten, Ezekiel Norton, Michael Goguen","Erica Lindbeck, Sienna Bohn, Shannon Chan-Kent, Michael Dobson, Alyssya Swales, Rebekah Asselstine, Brad Swaile, Sam Vincent, Ingrid Nilson, Nesta Cooper",United States,2017,TV-Y,72 min,Children & Family Movies,5.0
80063617,Movie,Boy and the World,Alê Abreu,"Vinícius Garcia, Felipe Zilse, Alê Abreu, Lu Horta, Marco Aurélio Campos, Cassius Romero, Alfredo Rollo",Brazil,2013,PG,80 min,Children & Family Movies,7.6
70257412,Movie,Frances Ha,Noah Baumbach,"Greta Gerwig, Mickey Sumner, Charlotte d'Amboise, Adam Driver, Hannah Dunne, Michael Esper, Grace Gummer, Patrick Heusinger, Josh Hamilton, Cindy Katz, Maya Kazan, Justine Lupe, Britta Phillips, Juliet Rylance, Dean Wareham, Michael Zegen","United States, Brazil",2012,R,86 min,"Comedies, Dramas, Independent Movies",7.5
80118280,Movie,Ghost Patrol,Karen J. Lloyd,"Scott McNeil, Vincent Tong, Travis Turner, Shannon Chan-Kent, Lili Beaudoin",Canada,2016,TV-Y7-FV,47 min,"Children & Family Movies, Comedies",4.9
80135360,Movie,I Am Bolt,"Benjamin Turner, Gabe Turner",Usain Bolt,United Kingdom,2016,PG,107 min,"Documentaries, Sports Movies",7.1
70286355,Movie,I'm in Love with a Church Girl,Steve Race,"Ja Rule, Adrienne Bailon, Stephen Baldwin, Vincent Pastore, Michael Madsen, T-Bone, Martin Kove, Toby Mac",United States,2013,PG,119 min,"Dramas, Faith & Spirituality, Romantic Movies",4.4
